timestamp,open,high,low,close,volume
2025-10-03 13:55:00+00:00,120357.7,120470.7,120310.0,120313.3,22847.92
2025-10-03 14:00:00+00:00,120313.2,120355.0,120075.6,120348.3,50795.19
2025-10-03 14:05:00+00:00,120348.4,120354.9,120122.3,120167.6,23521.17
2025-10-03 14:10:00+00:00,120167.6,120319.3,120047.1,120109.1,24761.41
2025-10-03 14:15:00+00:00,120109.0,120119.9,119842.0,119937.3,58473.21
2025-10-03 14:20:00+00:00,119937.3,120277.9,119818.0,120223.6,45130.26
2025-10-03 14:25:00+00:00,120223.6,120428.7,120218.4,120400.1,26020.58
2025-10-03 14:30:00+00:00,120400.0,120434.9,120238.1,120352.9,26365.67
2025-10-03 14:35:00+00:00,120352.9,120659.8,120323.2,120622.3,49021.65
2025-10-03 14:40:00+00:00,120622.3,120717.0,120523.2,120589.3,54247.86
2025-10-03 14:45:00+00:00,120589.3,120887.9,120589.3,120768.9,71500.66
2025-10-03 14:50:00+00:00,120768.9,120931.9,120738.5,120894.8,41467.73
2025-10-03 14:55:00+00:00,120894.8,120909.8,120769.3,120853.7,28865.66
2025-10-03 15:00:00+00:00,120853.0,120853.0,120611.0,120651.0,37785.62
2025-10-03 15:05:00+00:00,120651.0,120800.0,120600.0,120700.0,25099.17
2025-10-03 15:10:00+00:00,120700.0,120792.3,120571.0,120792.3,18514.27
2025-10-03 15:15:00+00:00,120792.2,121318.0,120792.2,121212.7,170273.78
2025-10-03 15:20:00+00:00,121212.6,121444.3,121159.3,121329.4,94902.46
2025-10-03 15:25:00+00:00,121329.4,121329.5,121174.8,121235.7,41956.78
2025-10-03 15:30:00+00:00,121235.8,121729.0,121224.5,121712.7,134175.07
2025-10-03 15:35:00+00:00,121712.6,121755.0,121573.4,121672.1,58104.92
2025-10-03 15:40:00+00:00,121672.1,121707.0,121553.1,121659.5,41054.07
2025-10-03 15:45:00+00:00,121659.5,121888.0,121578.4,121733.2,71745.78
2025-10-03 15:50:00+00:00,121733.2,122126.0,121731.1,122004.0,140922.31
2025-10-03 15:55:00+00:00,122004.0,122330.0,121895.4,122215.0,114615.69
2025-10-03 16:00:00+00:00,122215.1,122855.0,122215.0,122699.9,287283.69
2025-10-03 16:05:00+00:00,122700.0,122919.2,122517.8,122764.0,117797.88
2025-10-03 16:10:00+00:00,122764.0,123279.1,122699.9,123074.1,229049.13
2025-10-03 16:15:00+00:00,123074.0,123270.1,122902.0,123003.9,127468.96
2025-10-03 16:20:00+00:00,123003.9,123455.9,122900.5,123386.5,140576.9
2025-10-03 16:25:00+00:00,123386.6,123782.0,123386.5,123607.1,146823.44
2025-10-03 16:30:00+00:00,123607.2,123846.4,123471.5,123703.6,86748.66
2025-10-03 16:35:00+00:00,123703.5,123863.7,123611.4,123724.0,96440.37
2025-10-03 16:40:00+00:00,123723.9,123773.4,123667.8,123749.8,50691.98
2025-10-03 16:45:00+00:00,123749.9,123793.0,123029.7,123164.2,179473.94
2025-10-03 16:50:00+00:00,123164.2,123247.3,122818.0,122834.3,127291.73
2025-10-03 16:55:00+00:00,122834.3,122997.1,122480.5,122516.6,132756.54
2025-10-03 17:00:00+00:00,122516.6,122516.6,121621.0,122082.0,486887.68
2025-10-03 17:05:00+00:00,122082.0,122768.6,121700.0,122686.1,199501.05
2025-10-03 17:10:00+00:00,122686.1,123071.9,122686.1,122945.1,122887.74
2025-10-03 17:15:00+00:00,122945.0,122945.1,122256.9,122297.1,154978.08
2025-10-03 17:20:00+00:00,122297.4,122688.0,122191.7,122443.8,83466.4
2025-10-03 17:25:00+00:00,122444.0,122594.8,122345.0,122461.1,39956.46
2025-10-03 17:30:00+00:00,122461.0,122723.7,122275.1,122627.5,42435.37
2025-10-03 17:35:00+00:00,122627.5,122904.0,122627.5,122877.6,56430.1
2025-10-03 17:40:00+00:00,122877.7,122934.0,122500.7,122535.6,63790.63
2025-10-03 17:45:00+00:00,122535.5,122565.3,122086.0,122139.4,77833.56
2025-10-03 17:50:00+00:00,122139.4,122218.4,121556.1,121572.1,126137.45
2025-10-03 17:55:00+00:00,121572.2,122180.0,121563.6,122033.1,91858.67
2025-10-03 18:00:00+00:00,122033.2,122069.7,121700.0,121763.2,55960.92
2025-10-03 18:05:00+00:00,121763.2,121861.4,121404.2,121844.6,87783.32
2025-10-03 18:10:00+00:00,121844.6,122113.8,121826.5,121987.8,39262.32
2025-10-03 18:15:00+00:00,121987.8,122281.1,121960.1,122235.5,29762.49
2025-10-03 18:20:00+00:00,122235.5,122488.8,122163.5,122452.1,47636.51
2025-10-03 18:25:00+00:00,122452.1,122556.7,122388.8,122441.0,35393.8
2025-10-03 18:30:00+00:00,122441.9,122565.2,122156.9,122467.8,47320.11
2025-10-03 18:35:00+00:00,122467.8,122692.3,122450.1,122639.3,40361.98
2025-10-03 18:40:00+00:00,122639.3,122668.6,122515.0,122589.9,19644.86
2025-10-03 18:45:00+00:00,122589.9,122681.9,122375.2,122427.2,18369.09
2025-10-03 18:50:00+00:00,122427.1,122440.5,122274.0,122403.8,23526.21
2025-10-03 18:55:00+00:00,122403.9,122516.2,122347.6,122498.5,13079.04
2025-10-03 19:00:00+00:00,122498.6,122585.6,122302.0,122318.0,18560.1
2025-10-03 19:05:00+00:00,122317.9,122497.2,122298.1,122451.9,12206.83
2025-10-03 19:10:00+00:00,122451.8,122556.6,122360.6,122406.9,18787.08
2025-10-03 19:15:00+00:00,122407.0,122675.4,122406.9,122620.6,20599.45
2025-10-03 19:20:00+00:00,122620.6,122650.7,122489.0,122535.2,9953.34
2025-10-03 19:25:00+00:00,122535.2,122779.1,122535.1,122729.0,23903.02
2025-10-03 19:30:00+00:00,122729.0,122915.6,122729.0,122822.8,34838.04
2025-10-03 19:35:00+00:00,122822.8,122863.4,122605.9,122605.9,29022.17
2025-10-03 19:40:00+00:00,122605.9,122789.4,122605.9,122706.3,24139.77
2025-10-03 19:45:00+00:00,122706.3,122725.7,122506.0,122615.1,20272.0
2025-10-03 19:50:00+00:00,122615.1,122693.8,122522.0,122619.6,10335.8
2025-10-03 19:55:00+00:00,122619.5,122635.0,122526.0,122597.0,13642.34
2025-10-03 20:00:00+00:00,122596.4,122642.5,122216.8,122298.5,38568.0
2025-10-03 20:05:00+00:00,122298.5,122418.3,122086.0,122102.9,26426.44
2025-10-03 20:10:00+00:00,122102.4,122122.6,121976.6,122040.9,18492.5
2025-10-03 20:15:00+00:00,122040.9,122240.9,122040.0,122133.1,26160.9
2025-10-03 20:20:00+00:00,122133.1,122224.9,122103.7,122125.5,7665.39
2025-10-03 20:25:00+00:00,122125.5,122145.5,122033.5,122089.5,8956.07
2025-10-03 20:30:00+00:00,122089.6,122287.6,122089.6,122212.6,13170.34
2025-10-03 20:35:00+00:00,122212.6,122373.2,122211.7,122358.7,6902.25
2025-10-03 20:40:00+00:00,122358.6,122617.2,122307.7,122609.5,21880.89
2025-10-03 20:45:00+00:00,122609.6,122673.8,122442.8,122549.7,16363.12
2025-10-03 20:50:00+00:00,122549.8,122549.8,122447.5,122485.6,6667.26
2025-10-03 20:55:00+00:00,122485.6,122496.8,122369.7,122389.9,19476.76
2025-10-03 21:00:00+00:00,122390.0,122394.0,122311.6,122361.6,8413.29
2025-10-03 21:05:00+00:00,122361.6,122367.0,122311.6,122311.6,3867.89
2025-10-03 21:10:00+00:00,122311.6,122410.8,122311.5,122400.1,12025.2
2025-10-03 21:15:00+00:00,122400.1,122400.2,122217.0,122233.6,6278.02
2025-10-03 21:20:00+00:00,122233.6,122290.7,122227.0,122266.8,4129.93
2025-10-03 21:25:00+00:00,122266.8,122292.2,122239.0,122239.0,3955.32
2025-10-03 21:30:00+00:00,122239.1,122318.9,122144.1,122165.1,7684.27
2025-10-03 21:35:00+00:00,122165.2,122165.2,122057.2,122135.0,9952.75
2025-10-03 21:40:00+00:00,122134.9,122134.9,122022.0,122119.9,8992.25
2025-10-03 21:45:00+00:00,122120.0,122142.4,122059.4,122059.4,3802.98
2025-10-03 21:50:00+00:00,122059.4,122282.0,121950.0,122282.0,23480.45
2025-10-03 21:55:00+00:00,122281.9,122348.1,122224.6,122249.3,13227.33
2025-10-03 22:00:00+00:00,122249.4,122369.8,122249.3,122369.7,7360.64
2025-10-03 22:05:00+00:00,122369.7,122406.4,122303.2,122406.3,4744.05
2025-10-03 22:10:00+00:00,122406.4,122409.1,122340.2,122409.0,2522.31
2025-10-03 22:15:00+00:00,122409.0,122492.5,122380.1,122447.1,6612.88
2025-10-03 22:20:00+00:00,122447.1,122447.2,122413.2,122418.7,4742.54
2025-10-03 22:25:00+00:00,122418.7,122430.0,122418.7,122429.9,896.13
2025-10-03 22:30:00+00:00,122429.9,122459.7,122429.9,122456.5,4095.18
2025-10-03 22:35:00+00:00,122456.6,122568.2,122456.5,122568.2,5335.76
2025-10-03 22:40:00+00:00,122568.2,122607.8,122526.8,122526.8,7662.39
2025-10-03 22:45:00+00:00,122526.8,122549.2,122510.1,122549.1,4476.77
2025-10-03 22:50:00+00:00,122549.1,122549.2,122409.1,122409.9,5203.91
2025-10-03 22:55:00+00:00,122409.9,122441.1,122402.0,122428.8,4107.87
2025-10-03 23:00:00+00:00,122428.9,122428.9,122353.7,122353.7,4648.76
2025-10-03 23:05:00+00:00,122353.7,122359.4,122323.9,122323.9,3103.23
2025-10-03 23:10:00+00:00,122323.9,122324.0,122222.0,122238.1,24432.5
2025-10-03 23:15:00+00:00,122238.1,122277.2,122222.0,122263.4,6834.67
2025-10-03 23:20:00+00:00,122263.5,122300.0,122263.4,122269.0,3570.84
2025-10-03 23:25:00+00:00,122269.1,122269.1,122222.1,122222.2,4049.82
2025-10-03 23:30:00+00:00,122222.2,122228.9,122132.1,122228.8,11805.4
2025-10-03 23:35:00+00:00,122228.9,122283.7,122218.0,122283.7,7030.37
2025-10-03 23:40:00+00:00,122283.7,122288.0,122245.1,122245.1,5532.99
2025-10-03 23:45:00+00:00,122245.2,122274.8,122156.9,122179.6,10517.47
2025-10-03 23:50:00+00:00,122179.5,122219.0,122122.9,122130.0,7605.73
2025-10-03 23:55:00+00:00,122129.9,122189.0,122129.9,122189.0,7441.14
2025-10-04 00:00:00+00:00,122189.0,122222.0,122022.0,122071.8,31994.29
2025-10-04 00:05:00+00:00,122071.9,122213.8,122071.8,122187.4,11331.84
2025-10-04 00:10:00+00:00,122187.4,122207.6,122125.9,122126.0,6296.75
2025-10-04 00:15:00+00:00,122126.0,122206.6,122125.9,122178.2,9606.58
2025-10-04 00:20:00+00:00,122178.2,122248.0,122168.3,122248.0,3545.42
2025-10-04 00:25:00+00:00,122248.0,122248.0,122116.5,122116.7,9375.11
2025-10-04 00:30:00+00:00,122116.7,122138.3,122004.9,122005.0,11774.55
2025-10-04 00:35:00+00:00,122005.0,122085.4,121935.5,121981.0,21330.37
2025-10-04 00:40:00+00:00,121981.1,122050.0,121964.1,122009.9,11766.44
2025-10-04 00:45:00+00:00,122009.9,122061.9,121957.3,121957.3,16859.72
2025-10-04 00:50:00+00:00,121957.3,122049.0,121957.3,122026.5,16551.62
2025-10-04 00:55:00+00:00,122026.5,122077.8,121987.1,122077.8,13149.27
2025-10-04 01:00:00+00:00,122077.8,122079.0,122002.1,122028.7,9529.28
2025-10-04 01:05:00+00:00,122028.7,122078.8,121982.4,122075.0,10959.36
2025-10-04 01:10:00+00:00,122075.0,122075.1,121986.4,122071.5,13577.09
2025-10-04 01:15:00+00:00,122071.4,122080.0,121983.7,122041.4,15888.0
2025-10-04 01:20:00+00:00,122041.5,122041.5,121961.0,121966.0,13144.36
2025-10-04 01:25:00+00:00,121966.0,121979.4,121906.6,121906.6,10115.19
2025-10-04 01:30:00+00:00,121906.6,121995.0,121833.6,121995.0,19352.76
2025-10-04 01:35:00+00:00,121995.0,121995.0,121862.2,121914.8,16111.99
2025-10-04 01:40:00+00:00,121914.9,121914.9,121825.0,121830.0,14251.07
2025-10-04 01:45:00+00:00,121830.0,121858.4,121733.0,121733.1,18066.33
2025-10-04 01:50:00+00:00,121733.1,121759.5,121666.0,121666.0,23771.76
2025-10-04 01:55:00+00:00,121666.0,121829.8,121666.0,121829.8,19492.56
2025-10-04 02:00:00+00:00,121829.8,121990.0,121829.7,121933.7,23540.66
2025-10-04 02:05:00+00:00,121933.8,122000.0,121912.9,121912.9,13098.52
2025-10-04 02:10:00+00:00,121912.9,121984.9,121764.7,121841.4,21417.68
2025-10-04 02:15:00+00:00,121842.4,121848.5,121643.8,121704.0,26505.71
2025-10-04 02:20:00+00:00,121704.1,121865.2,121640.6,121706.0,22536.68
2025-10-04 02:25:00+00:00,121706.0,121788.5,121704.0,121769.8,17422.2
2025-10-04 02:30:00+00:00,121769.8,121804.0,121653.4,121709.2,14829.05
2025-10-04 02:35:00+00:00,121709.2,121735.8,121650.0,121700.1,13262.76
2025-10-04 02:40:00+00:00,121700.1,121758.2,121666.8,121726.5,15455.74
2025-10-04 02:45:00+00:00,121726.4,121808.0,121696.7,121758.5,17868.75
2025-10-04 02:50:00+00:00,121758.5,121932.0,121758.4,121928.9,20360.39
2025-10-04 02:55:00+00:00,121929.0,121929.0,121798.0,121825.4,14307.03
2025-10-04 03:00:00+00:00,121825.4,121875.8,121800.9,121828.0,11808.31
2025-10-04 03:05:00+00:00,121828.0,121859.9,121823.9,121859.3,6193.85
2025-10-04 03:10:00+00:00,121859.2,121874.0,121826.0,121873.9,11018.96
2025-10-04 03:15:00+00:00,121873.9,121938.0,121873.9,121915.6,9722.06
2025-10-04 03:20:00+00:00,121915.7,121972.6,121908.4,121972.5,7816.66
2025-10-04 03:25:00+00:00,121972.5,122054.1,121972.5,122023.5,14012.09
2025-10-04 03:30:00+00:00,122023.4,122072.0,122023.4,122037.4,12218.44
2025-10-04 03:35:00+00:00,122037.4,122058.3,122000.7,122011.9,12129.19
2025-10-04 03:40:00+00:00,122011.9,122072.4,122011.9,122064.0,6859.22
2025-10-04 03:45:00+00:00,122064.0,122074.0,122006.2,122073.9,7186.07
2025-10-04 03:50:00+00:00,122073.9,122225.9,122073.9,122224.6,19478.49
2025-10-04 03:55:00+00:00,122224.5,122308.1,122167.2,122212.0,32752.15
2025-10-04 04:00:00+00:00,122212.0,122272.2,122200.6,122257.3,10345.92
2025-10-04 04:05:00+00:00,122257.3,122266.0,122219.2,122256.6,17866.18
2025-10-04 04:10:00+00:00,122256.6,122262.4,122235.8,122249.2,6185.37
2025-10-04 04:15:00+00:00,122249.1,122290.4,122183.0,122258.3,22901.0
2025-10-04 04:20:00+00:00,122258.2,122350.0,122227.8,122349.9,16925.85
2025-10-04 04:25:00+00:00,122349.9,122350.0,122292.8,122309.0,12379.92
2025-10-04 04:30:00+00:00,122309.0,122361.6,122239.1,122319.8,14653.36
2025-10-04 04:35:00+00:00,122319.9,122380.0,122319.8,122380.0,13021.79
2025-10-04 04:40:00+00:00,122380.0,122460.5,122379.9,122443.7,16775.2
2025-10-04 04:45:00+00:00,122443.8,122467.0,122405.4,122433.8,14284.66
2025-10-04 04:50:00+00:00,122433.9,122490.0,122433.8,122472.3,5613.48
2025-10-04 04:55:00+00:00,122472.2,122472.3,122450.0,122450.3,4353.42
2025-10-04 05:00:00+00:00,122450.3,122450.3,122389.1,122394.9,12106.78
2025-10-04 05:05:00+00:00,122395.0,122515.9,122394.9,122514.9,15492.31
2025-10-04 05:10:00+00:00,122515.0,122638.9,122499.9,122607.8,28463.07
2025-10-04 05:15:00+00:00,122607.9,122642.9,122575.3,122642.8,12194.93
2025-10-04 05:20:00+00:00,122642.8,122741.6,122641.0,122690.8,25325.18
2025-10-04 05:25:00+00:00,122690.9,122759.0,122611.2,122627.7,30058.0
2025-10-04 05:30:00+00:00,122627.7,122677.8,122594.5,122639.2,17559.02
2025-10-04 05:35:00+00:00,122639.2,122666.6,122582.8,122582.8,10587.86
2025-10-04 05:40:00+00:00,122582.8,122582.9,122390.4,122427.5,16763.98
2025-10-04 05:45:00+00:00,122427.5,122470.2,122339.5,122374.3,15712.93
2025-10-04 05:50:00+00:00,122374.4,122516.0,122374.3,122516.0,12516.3
2025-10-04 05:55:00+00:00,122515.9,122549.0,122438.1,122485.8,13134.04
2025-10-04 06:00:00+00:00,122485.8,122523.1,122434.1,122467.9,16032.32
2025-10-04 06:05:00+00:00,122468.0,122468.0,122329.6,122358.0,25874.97
2025-10-04 06:10:00+00:00,122358.0,122383.8,122324.0,122357.2,6546.74
2025-10-04 06:15:00+00:00,122357.2,122542.0,122357.1,122526.6,20237.32
2025-10-04 06:20:00+00:00,122526.7,122550.0,122494.6,122518.1,12030.9
2025-10-04 06:25:00+00:00,122518.0,122536.4,122456.0,122456.0,4016.27
2025-10-04 06:30:00+00:00,122456.0,122496.0,122450.9,122495.9,8512.77
2025-10-04 06:35:00+00:00,122495.9,122499.0,122460.8,122482.5,5351.73
2025-10-04 06:40:00+00:00,122482.5,122520.4,122436.5,122458.8,4963.07
2025-10-04 06:45:00+00:00,122458.9,122481.9,122438.7,122442.0,4581.39
2025-10-04 06:50:00+00:00,122442.0,122442.1,122378.3,122378.4,4816.74
2025-10-04 06:55:00+00:00,122378.3,122415.6,122378.3,122385.2,4081.81
2025-10-04 07:00:00+00:00,122385.3,122385.3,122363.9,122382.8,6311.22
2025-10-04 07:05:00+00:00,122382.8,122382.9,122328.9,122331.7,6411.59
2025-10-04 07:10:00+00:00,122331.7,122415.0,122289.7,122377.6,18035.96
2025-10-04 07:15:00+00:00,122377.5,122377.6,122287.6,122320.8,6703.21
2025-10-04 07:20:00+00:00,122320.8,122320.8,122263.1,122278.8,4875.29
2025-10-04 07:25:00+00:00,122278.9,122332.0,122254.7,122323.2,5959.51
2025-10-04 07:30:00+00:00,122323.3,122360.3,122282.3,122346.4,9285.4
2025-10-04 07:35:00+00:00,122346.4,122346.4,122266.0,122266.0,13726.17
2025-10-04 07:40:00+00:00,122266.0,122274.0,122230.5,122269.9,13264.93
2025-10-04 07:45:00+00:00,122269.9,122270.0,122217.0,122217.0,11279.84
2025-10-04 07:50:00+00:00,122217.1,122238.1,122216.0,122225.1,9347.84
2025-10-04 07:55:00+00:00,122225.1,122302.0,122213.0,122272.6,11993.64
2025-10-04 08:00:00+00:00,122272.7,122409.1,122243.7,122409.1,13428.18
2025-10-04 08:05:00+00:00,122409.1,122446.0,122372.0,122443.1,9751.25
2025-10-04 08:10:00+00:00,122443.0,122513.3,122430.4,122430.4,20725.29
2025-10-04 08:15:00+00:00,122430.4,122430.5,122325.1,122391.3,12234.19
2025-10-04 08:20:00+00:00,122391.3,122460.1,122351.0,122354.8,24144.83
2025-10-04 08:25:00+00:00,122354.8,122453.6,122354.8,122378.1,13011.31
2025-10-04 08:30:00+00:00,122377.4,122377.4,122243.8,122286.7,33196.36
2025-10-04 08:35:00+00:00,122289.2,122289.2,122225.0,122225.0,5759.29
2025-10-04 08:40:00+00:00,122225.0,122238.0,122156.9,122191.7,13339.24
2025-10-04 08:45:00+00:00,122191.8,122284.1,122144.6,122257.6,15738.01
2025-10-04 08:50:00+00:00,122257.6,122257.7,122212.6,122233.1,6000.66
2025-10-04 08:55:00+00:00,122233.1,122255.7,122212.8,122212.8,5143.66
2025-10-04 09:00:00+00:00,122212.8,122286.7,122209.8,122286.7,7316.46
2025-10-04 09:05:00+00:00,122286.7,122377.3,122286.6,122336.3,17473.23
2025-10-04 09:10:00+00:00,122336.3,122369.2,122322.7,122368.7,6406.51
2025-10-04 09:15:00+00:00,122368.7,122420.2,122314.5,122318.9,13142.47
2025-10-04 09:20:00+00:00,122318.9,122340.0,122291.8,122340.0,5457.05
2025-10-04 09:25:00+00:00,122339.9,122340.0,122319.6,122319.8,1968.14
2025-10-04 09:30:00+00:00,122319.7,122319.8,122291.4,122291.5,3408.36
2025-10-04 09:35:00+00:00,122291.5,122292.5,122260.0,122274.1,4241.57
2025-10-04 09:40:00+00:00,122274.1,122292.7,122274.1,122284.9,2263.04
2025-10-04 09:45:00+00:00,122284.9,122284.9,122195.0,122195.1,5598.04
2025-10-04 09:50:00+00:00,122195.1,122195.1,122144.9,122151.3,8945.95
2025-10-04 09:55:00+00:00,122151.2,122171.5,122128.1,122171.5,7996.01
2025-10-04 10:00:00+00:00,122171.5,122217.7,122146.6,122217.7,5999.95
2025-10-04 10:05:00+00:00,122217.7,122232.8,122217.6,122232.8,3265.47
2025-10-04 10:10:00+00:00,122232.7,122232.8,122179.7,122179.7,3095.68
2025-10-04 10:15:00+00:00,122179.8,122222.0,122156.2,122193.7,5438.27
2025-10-04 10:20:00+00:00,122193.6,122256.8,122193.6,122256.8,6708.65
2025-10-04 10:25:00+00:00,122256.8,122283.2,122246.8,122258.5,4027.19
2025-10-04 10:30:00+00:00,122258.5,122299.4,122258.4,122258.5,3955.26
2025-10-04 10:35:00+00:00,122258.4,122258.5,122146.6,122206.1,5669.85
2025-10-04 10:40:00+00:00,122206.1,122206.1,122170.0,122189.0,5896.93
2025-10-04 10:45:00+00:00,122189.1,122195.2,122134.0,122135.6,6361.82
2025-10-04 10:50:00+00:00,122135.6,122135.9,122070.0,122070.0,13346.38
2025-10-04 10:55:00+00:00,122070.0,122090.6,122049.2,122069.9,8067.35
2025-10-04 11:00:00+00:00,122069.9,122134.8,122050.0,122134.8,9774.22
2025-10-04 11:05:00+00:00,122134.8,122179.8,122087.8,122087.9,9127.12
2025-10-04 11:10:00+00:00,122087.9,122093.2,121955.4,121982.6,18218.14
2025-10-04 11:15:00+00:00,121982.6,122045.5,121922.0,121958.8,23241.22
2025-10-04 11:20:00+00:00,121958.8,121972.6,121934.2,121957.6,9425.32
2025-10-04 11:25:00+00:00,121957.6,122087.2,121957.5,122053.4,10088.86
2025-10-04 11:30:00+00:00,122053.4,122087.2,122053.3,122062.8,6131.87
2025-10-04 11:35:00+00:00,122062.7,122071.3,122000.0,122000.0,5916.24
2025-10-04 11:40:00+00:00,122000.1,122067.0,121982.1,122013.5,5791.76
2025-10-04 11:45:00+00:00,122013.5,122013.6,121981.0,121981.1,3552.34
2025-10-04 11:50:00+00:00,121981.1,122025.0,121977.4,121977.5,7291.29
2025-10-04 11:55:00+00:00,121977.5,121977.5,121925.0,121925.1,9104.74
2025-10-04 12:00:00+00:00,121925.1,122005.6,121922.0,121964.8,9967.96
2025-10-04 12:05:00+00:00,121964.8,121975.6,121951.5,121973.0,6202.69
2025-10-04 12:10:00+00:00,121973.0,122071.4,121972.9,122064.3,7754.77
2025-10-04 12:15:00+00:00,122064.3,122064.3,122022.0,122022.1,11520.58
2025-10-04 12:20:00+00:00,122022.1,122043.7,122010.8,122043.7,2219.61
2025-10-04 12:25:00+00:00,122043.7,122043.7,121980.9,122024.4,4443.01
2025-10-04 12:30:00+00:00,122024.4,122032.3,121954.4,121982.2,6255.47
2025-10-04 12:35:00+00:00,121982.3,122013.3,121975.0,122003.8,4023.58
2025-10-04 12:40:00+00:00,122003.8,122022.1,121992.9,121993.0,6307.05
2025-10-04 12:45:00+00:00,121992.9,121992.9,121925.1,121925.2,4629.04
2025-10-04 12:50:00+00:00,121925.1,121953.4,121882.6,121921.9,10020.7
2025-10-04 12:55:00+00:00,121921.9,121983.7,121921.9,121956.8,13147.09
2025-10-04 13:00:00+00:00,121956.8,122213.8,121956.7,122206.5,22817.98
2025-10-04 13:05:00+00:00,122206.4,122475.0,122182.3,122414.2,39901.3
2025-10-04 13:10:00+00:00,122414.2,122436.1,122318.7,122339.6,23919.07
2025-10-04 13:15:00+00:00,122339.6,122400.0,122321.6,122339.3,19302.62
2025-10-04 13:20:00+00:00,122339.3,122339.4,122232.8,122277.2,9742.5
2025-10-04 13:25:00+00:00,122277.3,122299.2,122251.5,122254.8,6824.7
2025-10-04 13:30:00+00:00,122254.7,122321.3,122254.7,122321.2,6993.09
2025-10-04 13:35:00+00:00,122321.2,122400.0,122321.2,122396.0,10448.59
2025-10-04 13:40:00+00:00,122396.1,122400.0,122350.0,122350.0,9611.87
2025-10-04 13:45:00+00:00,122350.0,122399.9,122342.7,122367.3,5611.57
2025-10-04 13:50:00+00:00,122367.3,122367.4,122312.3,122323.0,3947.95
2025-10-04 13:55:00+00:00,122323.0,122338.2,122303.4,122327.1,4951.54
2025-10-04 14:00:00+00:00,122327.1,122347.9,122268.4,122273.1,10335.05
2025-10-04 14:05:00+00:00,122273.2,122300.0,122232.4,122274.2,9989.45
2025-10-04 14:10:00+00:00,122274.3,122374.8,122256.3,122372.8,7014.97
2025-10-04 14:15:00+00:00,122372.8,122409.1,122279.5,122326.8,14711.49
2025-10-04 14:20:00+00:00,122326.8,122326.9,122273.0,122279.7,5438.3
2025-10-04 14:25:00+00:00,122279.7,122279.8,122236.8,122265.0,5849.84
2025-10-04 14:30:00+00:00,122265.0,122265.0,122213.4,122239.3,8021.66
2025-10-04 14:35:00+00:00,122239.3,122239.3,122183.3,122204.3,5774.84
2025-10-04 14:40:00+00:00,122204.3,122233.2,122181.5,122181.5,6272.07
2025-10-04 14:45:00+00:00,122181.6,122181.6,122105.0,122121.3,7354.81
2025-10-04 14:50:00+00:00,122121.3,122121.3,121970.0,122034.6,27073.68
2025-10-04 14:55:00+00:00,122034.6,122034.6,121931.8,121934.8,16131.96
